Categorie;Ordre;Famille;Nom_EN;Nom_LT;Nom_FR;Url_EN;Url_FR;english_name_snake_case;bird_name;bird_name_raw;dataset_part;folder;nb_images
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Purple heron;Ardea purpurea;héron pourpré;https://en.wikipedia.org/wiki/Purple_heron;https://fr.wikipedia.org/wiki/H%C3%A9ron_pourpr%C3%A9;purple_heron;purple_heron;Purple Heron;DIB-10K_11;848.Purple Heron;2735
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Great egret;Ardea alba;grande aigrette;https://en.wikipedia.org/wiki/Great_egret;https://fr.wikipedia.org/wiki/Grande_aigrette;great_egret;great_egret;Great Egret;DIB-10K_11;849.Great Egret;2992
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Intermediate egret;Ardea intermedia;héron intermédiaire;https://en.wikipedia.org/wiki/Intermediate_egret;https://fr.wikipedia.org/wiki/H%C3%A9ron_interm%C3%A9diaire;intermediate_egret;intermediate_egret;Intermediate Egret;DIB-10K_11;850.Intermediate Egret;1844
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Little egret;Egretta garzetta;aigrette garzette;https://en.wikipedia.org/wiki/Little_egret;https://fr.wikipedia.org/wiki/Aigrette_garzette;little_egret;little_egret;Little Egret;DIB-10K_11;861.Little Egret;3074
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Squacco heron;Ardeola ralloides;héron crabier;https://en.wikipedia.org/wiki/Squacco_heron;https://fr.wikipedia.org/wiki/Crabier_chevelu;squacco_heron;squacco_heron;Squacco Heron;DIB-10K_11;831.Squacco Heron;3024
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Striated heron;Butorides striata;héron strié;https://en.wikipedia.org/wiki/Striated_heron;https://fr.wikipedia.org/wiki/H%C3%A9ron_stri%C3%A9;striated_heron;striated_heron;Striated Heron;DIB-10K_11;830.Striated Heron;2947
Herons, egrets, and bitterns;Pelecaniformes;Ardeidae;Black-crowned night-heron;Nycticorax nycticorax;bihoreau gris;https://en.wikipedia.org/wiki/Black-crowned_night-heron;https://fr.wikipedia.org/wiki/Bihoreau_gris;black_crowned_night_heron;black_crowned_night_heron;Black-crowned Night Heron;DIB-10K_10;820.Black-crowned Night Heron;2980
Ibises and spoonbills;Pelecaniformes;Threskiornithidae;Glossy ibis;Plegadis falcinellus;ibis falcinelle;https://en.wikipedia.org/wiki/Glossy_ibis;https://fr.wikipedia.org/wiki/Ibis_falcinelle;glossy_ibis;glossy_ibis;Glossy Ibis;DIB-10K_10;784.Glossy Ibis;2995
Ibises and spoonbills;Pelecaniformes;Threskiornithidae;African sacred ibis;Threskiornis aethiopicus;ibis sacré;https://en.wikipedia.org/wiki/African_sacred_ibis;https://fr.wikipedia.org/wiki/Ibis_sacr%C3%A9;african_sacred_ibis;african_sacred_ibis;African Sacred Ibis;DIB-10K_9;758.African Sacred Ibis;2956
Ibises and spoonbills;Pelecaniformes;Threskiornithidae;Northern bald ibis;Geronticus eremita;ibis chauve;https://en.wikipedia.org/wiki/Northern_bald_ibis;https://fr.wikipedia.org/wiki/Ibis_chauve;northern_bald_ibis;northern_bald_ibis;Northern Bald Ibis;DIB-10K_9;767.Northern Bald Ibis;2295
Ibises and spoonbills;Pelecaniformes;Threskiornithidae;Eurasian spoonbill;Platalea leucorodia;spatule blanche;https://en.wikipedia.org/wiki/Eurasian_spoonbill;https://fr.wikipedia.org/wiki/Spatule_blanche;eurasian_spoonbill;eurasian_spoonbill;Eurasian Spoonbill;DIB-10K_10;788.Eurasian Spoonbill;2868
Osprey;Accipitriformes;Pandionidae;Western osprey;Pandion haliaetus;balbuzard pêcheur;https://en.wikipedia.org/wiki/Western_osprey;https://fr.wikipedia.org/wiki/Balbuzard_p%C3%AAcheur;western_osprey;western_osprey;Western Osprey;DIB-10K_13;945.Western Osprey;2624
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Black-winged kite;Elanus caeruleus;elanion blanc;https://en.wikipedia.org/wiki/Black-winged_kite;https://fr.wikipedia.org/wiki/%C3%A9lanion_blanc;black_winged_kite;black_winged_kite;Black-winged Kite;DIB-10K_13;947.Black-winged Kite;2866
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Bearded vulture;Gypaetus barbatus;gypaète barbu;https://en.wikipedia.org/wiki/Bearded_vulture;https://fr.wikipedia.org/wiki/Gypa%C3%A8te_barbu;bearded_vulture;bearded_vulture;Bearded Vulture;DIB-10K_13;956.Bearded Vulture;2297
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Egyptian vulture;Neophron percnopterus;percnoptère d'Egypte;https://en.wikipedia.org/wiki/Egyptian_vulture;https://fr.wikipedia.org/wiki/Percnopt%C3%A8re;egyptian_vulture;egyptian_vulture;Egyptian Vulture;DIB-10K_13;957.Egyptian Vulture;3012
Hawks, eagles, and kites;Accipitriformes;Accipitridae;European honey-buzzard;Pernis apivorus;bondrée apivore;https://en.wikipedia.org/wiki/European_honey-buzzard;https://fr.wikipedia.org/wiki/Bondr%C3%A9e_apivore;european_honey_buzzard;european_honey_buzzard;European Honey Buzzard;DIB-10K_13;963.European Honey Buzzard;2381
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Cinereous vulture;Aegypius monachus;vautour moine;https://en.wikipedia.org/wiki/Cinereous_vulture;https://fr.wikipedia.org/wiki/Vautour_moine;cinereous_vulture;cinereous_vulture;Cinereous Vulture;DIB-10K_14;988.Cinereous Vulture;2918
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Lappet-faced vulture;Torgos tracheliotos;vautour oricou;https://en.wikipedia.org/wiki/Lappet-faced_vulture;https://fr.wikipedia.org/wiki/Vautour_oricou;lappet_faced_vulture;lappet_faced_vulture;Lappet-faced Vulture;DIB-10K_14;989.Lappet-faced Vulture;1274
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Short-toed snake-eagle;Circaetus gallicus;circaète Jean-le-Blanc;https://en.wikipedia.org/wiki/Short-toed_snake-eagle;https://fr.wikipedia.org/wiki/Circa%C3%A8te_Jean-le-Blanc;short_toed_snake_eagle;short_toed_snake_eagle;Short-toed Snake Eagle;DIB-10K_14;997.Short-toed Snake Eagle;2518
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Lesser spotted eagle;Clanga pomarina;aigle pomarin;https://en.wikipedia.org/wiki/Lesser_spotted_eagle;https://fr.wikipedia.org/wiki/Aigle_pomarin;lesser_spotted_eagle;lesser_spotted_eagle;Lesser Spotted Eagle;DIB-10K_14;1028.Lesser Spotted Eagle;724
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Greater spotted eagle;Clanga clanga;aigle criard;https://en.wikipedia.org/wiki/Greater_spotted_eagle;https://fr.wikipedia.org/wiki/Aigle_criard;greater_spotted_eagle;greater_spotted_eagle;Greater Spotted Eagle;DIB-10K_14;1030.Greater Spotted Eagle;1163
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Booted eagle;Aquila pennatus;aigle botté;https://en.wikipedia.org/wiki/Booted_eagle;https://fr.wikipedia.org/wiki/Aigle_bott%C3%A9;booted_eagle;booted_eagle;Booted Eagle;DIB-10K_14;1032.Booted Eagle;2188
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Steppe eagle;Aquila nipalensis;aigle des steppes;https://en.wikipedia.org/wiki/Steppe_eagle;https://fr.wikipedia.org/wiki/Aigle_des_steppes;steppe_eagle;steppe_eagle;Steppe Eagle;DIB-10K_14;1037.Steppe Eagle;2711
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Spanish imperial eagle;Aquila adalberti;aigle ibérique;https://en.wikipedia.org/wiki/Spanish_imperial_eagle;https://fr.wikipedia.org/wiki/Aigle_ib%C3%A9rique;spanish_imperial_eagle;spanish_imperial_eagle;Spanish Imperial Eagle;DIB-10K_14;1038.Spanish Imperial Eagle;1693
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Eastern imperial eagle;Aquila heliaca;aigle impérial;https://en.wikipedia.org/wiki/Eastern_imperial_eagle;https://fr.wikipedia.org/wiki/Aigle_imp%C3%A9rial;eastern_imperial_eagle;eastern_imperial_eagle;Eastern Imperial Eagle;DIB-10K_14;1039.Eastern Imperial Eagle;1878
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Golden eagle;Aquila chrysaetos;aigle royal;https://en.wikipedia.org/wiki/Golden_eagle;https://fr.wikipedia.org/wiki/Aigle_royal;golden_eagle;golden_eagle;Golden Eagle;DIB-10K_14;1041.Golden Eagle;2882
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Bonelli's eagle;Aquila fasciata;aigle de Bonelli;https://en.wikipedia.org/wiki/Bonelli%27s_eagle;https://fr.wikipedia.org/wiki/Aigle_de_Bonelli;bonellis_eagle;bonellis_eagle;Bonelli's Eagle;DIB-10K_14;1045.Bonelli's Eagle;1555
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Hen harrier;Circus cyaneus;busard Saint-Martin;https://en.wikipedia.org/wiki/Hen_harrier;https://fr.wikipedia.org/wiki/Busard_Saint-Martin;hen_harrier;hen_harrier;Hen Harrier;DIB-10K_15;1119.Hen Harrier;2730
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Northern harrier;Circus hudsonius;busard des marais;https://en.wikipedia.org/wiki/Northern_harrier;https://fr.wikipedia.org/wiki/Busard_des_marais;northern_harrier;northern_harrier;Northern Harrier;DIB-10K_15;1120.Northern Harrier;1770
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Pallid harrier;Circus macrourus;busard pâle;https://en.wikipedia.org/wiki/Pallid_harrier;https://fr.wikipedia.org/wiki/Busard_p%C3%A2le;pallid_harrier;pallid_harrier;Pallid Harrier;DIB-10K_15;1122.Pallid Harrier;1719
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Montagu's harrier;Circus pygargus;busard cendré;https://en.wikipedia.org/wiki/Montagu%27s_harrier;https://fr.wikipedia.org/wiki/Busard_cendr%C3%A9;montagus_harrier;montagus_harrier;Montagu's Harrier;DIB-10K_15;1124.Montagu's Harrier;2665
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Eurasian sparrowhawk;Accipiter nisus;epervier d'Europe;https://en.wikipedia.org/wiki/Eurasian_sparrowhawk;https://fr.wikipedia.org/wiki/%C3%89pervier_d%27Europe;eurasian_sparrowhawk;eurasian_sparrowhawk;Eurasian Sparrowhawk;DIB-10K_15;1095.Eurasian Sparrowhawk;2921
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Northern goshawk;Accipiter gentilis;autour des palombes;https://en.wikipedia.org/wiki/Northern_goshawk;https://fr.wikipedia.org/wiki/Autour_des_palombes;northern_goshawk;northern_goshawk;Northern Goshawk;DIB-10K_15;1107.Northern Goshawk;2781
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Red kite;Milvus milvus;milan royal;https://en.wikipedia.org/wiki/Red_kite;https://fr.wikipedia.org/wiki/Milan_royal;red_kite;red_kite;Red Kite;DIB-10K_15;1125.Red Kite;2737
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Black kite;Milvus migrans;milan noir;https://en.wikipedia.org/wiki/Black_kite;https://fr.wikipedia.org/wiki/Milan_noir;black_kite;black_kite;Black Kite;DIB-10K_15;1126.Black Kite;2952
Hawks, eagles, and kites;Accipitriformes;Accipitridae;White-tailed eagle;Haliaeetus albicilla;pygargue à queue blanche;https://en.wikipedia.org/wiki/White-tailed_eagle;https://fr.wikipedia.org/wiki/Pygargue_%C3%A0_queue_blanche;white_tailed_eagle;white_tailed_eagle;White-tailed Eagle;DIB-10K_15;1135.White-tailed Eagle;2795
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Common buzzard;Buteo buteo;buse variable;https://en.wikipedia.org/wiki/Common_buzzard;https://fr.wikipedia.org/wiki/Buse_variable;common_buzzard;common_buzzard;Common Buzzard;DIB-10K_16;1195.Common Buzzard;2897
Hawks, eagles, and kites;Accipitriformes;Accipitridae;Long-legged buzzard;Buteo rufinus;buse féroce;https://en.wikipedia.org/wiki/Long-legged_buzzard;https://fr.wikipedia.org/wiki/Buse_f%C3%A9roce;long_legged_buzzard;long_legged_buzzard;Long-legged Buzzard;DIB-10K_16;1192.Long-legged Buzzard;2141
Barn-owls;Strigiformes;Tytonidae;Western barn owl;Tyto alba;chouette effraie;https://en.wikipedia.org/wiki/Western_barn_owl;https://fr.wikipedia.org/wiki/Chouette_effraie;western_barn_owl;western_barn_owl;Western Barn Owl;DIB-10K_28;2351.Western Barn Owl;1670
Owls;Strigiformes;Strigidae;Eurasian scops-owl;Otus scops;petit-duc scops;https://en.wikipedia.org/wiki/Eurasian_scops-owl;https://fr.wikipedia.org/wiki/Petit-duc_scops;eurasian_scops_owl;eurasian_scops_owl;Eurasian Scops Owl;DIB-10K_28;2388.Eurasian Scops Owl;987
Owls;Strigiformes;Strigidae;Eurasian eagle-owl;Bubo bubo;hibou grand-duc;https://en.wikipedia.org/wiki/Eurasian_eagle-owl;https://fr.wikipedia.org/wiki/Hibou_grand-duc;eurasian_eagle_owl;eurasian_eagle_owl;Eurasian Eagle-Owl;DIB-10K_28;2449.Eurasian Eagle-Owl;1969
Owls;Strigiformes;Strigidae;Snowy owl;Bubo scandiacus;harfang des neiges;https://en.wikipedia.org/wiki/Snowy_owl;https://fr.wikipedia.org/wiki/Harfang_des_neiges;snowy_owl;snowy_owl;Snowy Owl;DIB-10K_28;2446.Snowy Owl;2515
Owls;Strigiformes;Strigidae;Northern hawk owl;Surnia ulula;chouette épervière;https://en.wikipedia.org/wiki/Northern_hawk_owl;https://fr.wikipedia.org/wiki/Chouette_%C3%A9pervi%C3%A8re;northern_hawk_owl;northern_hawk_owl;Northern Hawk-Owl;DIB-10K_29;2498.Northern Hawk-Owl;2729
Owls;Strigiformes;Strigidae;Eurasian pygmy-owl;Glaucidium passerinum;chevêchette d'Europe;https://en.wikipedia.org/wiki/Eurasian_pygmy-owl;https://fr.wikipedia.org/wiki/Chev%C3%AAchette_d%27Europe;eurasian_pygmy_owl;eurasian_pygmy_owl;Eurasian Pygmy Owl;DIB-10K_29;2499.Eurasian Pygmy Owl;1731
Owls;Strigiformes;Strigidae;Little owl;Athene noctua;chevêche d'Athéna;https://en.wikipedia.org/wiki/Little_owl;https://fr.wikipedia.org/wiki/Chev%C3%AAche_d%27Ath%C3%A9na;little_owl;little_owl;Little Owl;DIB-10K_29;2531.Little Owl;2676
Owls;Strigiformes;Strigidae;Tawny owl;Strix aluco;chouette hulotte;https://en.wikipedia.org/wiki/Tawny_owl;https://fr.wikipedia.org/wiki/Chouette_hulotte;tawny_owl;tawny_owl;Tawny Owl;DIB-10K_28;2474.Tawny Owl;1815
Owls;Strigiformes;Strigidae;Long-eared owl;Asio otus;hibou moyen-duc;https://en.wikipedia.org/wiki/Long-eared_owl;https://fr.wikipedia.org/wiki/Hibou_moyen-duc;long_eared_owl;long_eared_owl;Long-eared Owl;DIB-10K_29;2579.Long-eared Owl;2085
Owls;Strigiformes;Strigidae;Short-eared owl;Asio flammeus;hibou des marais;https://en.wikipedia.org/wiki/Short-eared_owl;https://fr.wikipedia.org/wiki/Hibou_des_marais;short_eared_owl;short_eared_owl;Short-eared Owl;DIB-10K_29;2582.Short-eared Owl;2449
Owls;Strigiformes;Strigidae;Boreal owl;Aegolius funereus;nyctale de Tengmalm;https://en.wikipedia.org/wiki/Boreal_owl;https://fr.wikipedia.org/wiki/Nyctale_de_Tengmalm;boreal_owl;boreal_owl;Boreal Owl;DIB-10K_29;2535.Boreal Owl;1484
Hoopoes;Bucerotiformes;Upupidae;Eurasian hoopoe;Upupa epops;huppe fasciée;https://en.wikipedia.org/wiki/Eurasian_hoopoe;https://fr.wikipedia.org/wiki/Huppe_fasci%C3%A9e;eurasian_hoopoe;eurasian_hoopoe;Eurasian Hoopoe;DIB-10K_33;3414.Eurasian Hoopoe;2705
Kingfishers;Coraciiformes;Alcedinidae;Common kingfisher;Alcedo atthis;martin-pêcheur d'Europe;https://en.wikipedia.org/wiki/Common_kingfisher;https://fr.wikipedia.org/wiki/Martin-p%C3%AAcheur_d%27Europe;common_kingfisher;common_kingfisher;Common Kingfisher;DIB-10K_33;3334.Common Kingfisher;2589
Bee-eaters;Coraciiformes;Meropidae;Blue-cheeked bee-eater;Merops persicus;guêpier de Perse;https://en.wikipedia.org/wiki/Blue-cheeked_bee-eater;https://fr.wikipedia.org/wiki/Gu%C3%AApier_de_Perse;blue_cheeked_bee_eater;blue_cheeked_bee_eater;Blue-cheeked Bee-eater;DIB-10K_33;3404.Blue-cheeked Bee-eater;1457
Bee-eaters;Coraciiformes;Meropidae;European bee-eater;Merops apiaster;guêpier d'Europe;https://en.wikipedia.org/wiki/European_bee-eater;https://fr.wikipedia.org/wiki/Gu%C3%AApier_d%27Europe;european_bee_eater;european_bee_eater;European Bee-eater;DIB-10K_33;3410.European Bee-eater;2829
Rollers;Coraciiformes;Coraciidae;European roller;Coracias garrulus;rollier d'Europe;https://en.wikipedia.org/wiki/European_roller;https://fr.wikipedia.org/wiki/Rollier_d%27Europe;european_roller;european_roller;European Roller;DIB-10K_32;3243.European Roller;2758
Woodpeckers;Piciformes;Picidae;Eurasian wryneck;Jynx torquilla;torcol fourmilier;https://en.wikipedia.org/wiki/Eurasian_wryneck;https://fr.wikipedia.org/wiki/Torcol_fourmilier;eurasian_wryneck;eurasian_wryneck;Eurasian Wryneck;DIB-10K_35;3697.Eurasian Wryneck;2288
Woodpeckers;Piciformes;Picidae;Eurasian three-toed woodpecker;Picoides tridactylus;pic tridactyle;https://en.wikipedia.org/wiki/Eurasian_three-toed_woodpecker;https://fr.wikipedia.org/wiki/Pic_tridactyle;eurasian_three_toed_woodpecker;eurasian_three_toed_woodpecker;Eurasian Three-toed Woodpecker;DIB-10K_35;3781.Eurasian Three-toed Woodpecker;792
Woodpeckers;Piciformes;Picidae;Middle spotted woodpecker;Dendrocoptes medius;pic mar;https://en.wikipedia.org/wiki/Middle_spotted_woodpecker;https://fr.wikipedia.org/wiki/Pic_mar;middle_spotted_woodpecker;middle_spotted_woodpecker;Middle Spotted Woodpecker;DIB-10K_35;3786.Middle Spotted Woodpecker;581
Woodpeckers;Piciformes;Picidae;White-backed woodpecker;Dendrocopos leucotos;pic à dos blanc;https://en.wikipedia.org/wiki/White-backed_woodpecker;https://fr.wikipedia.org/wiki/Pic_%C3%A0_dos_blanc;white_backed_woodpecker;white_backed_woodpecker;White-backed Woodpecker;DIB-10K_36;3839.White-backed Woodpecker;965
Woodpeckers;Piciformes;Picidae;Great spotted woodpecker;Dendrocopos major;pic épeiche;https://en.wikipedia.org/wiki/Great_spotted_woodpecker;https://fr.wikipedia.org/wiki/Pic_%C3%A9peiche;great_spotted_woodpecker;great_spotted_woodpecker;Great Spotted Woodpecker;DIB-10K_36;3837.Great Spotted Woodpecker;2242
Woodpeckers;Piciformes;Picidae;Lesser spotted woodpecker;Dryobates minor;pic épeichette;https://en.wikipedia.org/wiki/Lesser_spotted_woodpecker;https://fr.wikipedia.org/wiki/Pic_%C3%A9peichette;lesser_spotted_woodpecker;lesser_spotted_woodpecker;Lesser Spotted Woodpecker;DIB-10K_35;3807.Lesser Spotted Woodpecker;723
Woodpeckers;Piciformes;Picidae;Iberian green woodpecker;Picus sharpei;pic de Sharpe;https://en.wikipedia.org/wiki/Iberian_green_woodpecker;https://fr.wikipedia.org/wiki/Pic_de_Sharpe;iberian_green_woodpecker;iberian_green_woodpecker;Iberian Green Woodpecker;DIB-10K_36;3902.Iberian Green Woodpecker;355
Woodpeckers;Piciformes;Picidae;Black woodpecker;Dryocopus martius;pic noir;https://en.wikipedia.org/wiki/Black_woodpecker;https://fr.wikipedia.org/wiki/Pic_noir;black_woodpecker;black_woodpecker;Black Woodpecker;DIB-10K_36;3879.Black Woodpecker;1738
Falcons and caracaras;Falconiformes;Falconidae;Lesser kestrel;Falco naumanni;faucon crécerellette;https://en.wikipedia.org/wiki/Lesser_kestrel;https://fr.wikipedia.org/wiki/Faucon_cr%C3%A9cerellette;lesser_kestrel;lesser_kestrel;Lesser Kestrel;DIB-10K_36;3960.Lesser Kestrel;2725
Falcons and caracaras;Falconiformes;Falconidae;Red-footed falcon;Falco vespertinus;faucon kobez;https://en.wikipedia.org/wiki/Red-footed_falcon;https://fr.wikipedia.org/wiki/Faucon_kobez;red_footed_falcon;red_footed_falcon;Red-footed Falcon;DIB-10K_37;3976.Red-footed Falcon;2667
Falcons and caracaras;Falconiformes;Falconidae;Amur falcon;Falco amurensis;faucon de l'Amour;https://en.wikipedia.org/wiki/Amur_falcon;https://fr.wikipedia.org/wiki/Faucon_de_l%27Amour;amur_falcon;amur_falcon;Amur Falcon;DIB-10K_37;3977.Amur Falcon;1177
Falcons and caracaras;Falconiformes;Falconidae;Eleonora's falcon;Falco eleonorae;faucon d'Eléonore;https://en.wikipedia.org/wiki/Eleonora%27s_falcon;https://fr.wikipedia.org/wiki/Faucon_d%27%C3%89l%C3%A9onore;eleonoras_falcon;eleonoras_falcon;Eleonora's Falcon;DIB-10K_37;3978.Eleonora's Falcon;1262
Falcons and caracaras;Falconiformes;Falconidae;Sooty falcon;Falco concolor;faucon concolore;https://en.wikipedia.org/wiki/Sooty_falcon;https://fr.wikipedia.org/wiki/Faucon_concolore;sooty_falcon;sooty_falcon;Sooty Falcon;DIB-10K_37;3979.Sooty Falcon;387
Falcons and caracaras;Falconiformes;Falconidae;Merlin;Falco columbarius;faucon émerillon;https://en.wikipedia.org/wiki/Merlin_(bird);https://fr.wikipedia.org/wiki/Faucon_%C3%A9merillon;merlin;merlin;Merlin;DIB-10K_37;3981.Merlin;2256
Falcons and caracaras;Falconiformes;Falconidae;Eurasian hobby;Falco subbuteo;faucon hobereau;https://en.wikipedia.org/wiki/Eurasian_hobby;https://fr.wikipedia.org/wiki/Faucon_hobereau;eurasian_hobby;eurasian_hobby;Eurasian Hobby;DIB-10K_37;3984.Eurasian Hobby;2475
Falcons and caracaras;Falconiformes;Falconidae;Lanner falcon;Falco biarmicus;faucon lanier;https://en.wikipedia.org/wiki/Lanner_falcon;https://fr.wikipedia.org/wiki/Faucon_lanier;lanner_falcon;lanner_falcon;Lanner Falcon;DIB-10K_37;3992.Lanner Falcon;1671
Falcons and caracaras;Falconiformes;Falconidae;Saker falcon;Falco cherrug;faucon sacre;https://en.wikipedia.org/wiki/Saker_falcon;https://fr.wikipedia.org/wiki/Faucon_sacre;saker_falcon;saker_falcon;Saker Falcon;DIB-10K_37;3994.Saker Falcon;1781
Falcons and caracaras;Falconiformes;Falconidae;Gyrfalcon;Falco rusticolus;faucon gerfaut;https://en.wikipedia.org/wiki/Gyrfalcon;https://fr.wikipedia.org/wiki/Faucon_gerfaut;gyrfalcon;gyrfalcon;Gyrfalcon;DIB-10K_37;3995.Gyrfalcon;2607
Falcons and caracaras;Falconiformes;Falconidae;Peregrine falcon;Falco peregrinus;faucon pèlerin;https://en.wikipedia.org/wiki/Peregrine_falcon;https://fr.wikipedia.org/wiki/Faucon_p%C3%A8lerin;peregrine_falcon;peregrine_falcon;Peregrine Falcon;DIB-10K_37;3997.Peregrine Falcon;2678
Old World parrots;Psittaciformes;Psittaculidae;Rose-ringed parakeet;Psittacula krameri;perruche à collier;https://en.wikipedia.org/wiki/Rose-ringed_parakeet;https://fr.wikipedia.org/wiki/Perruche_%C3%A0_collier;rose_ringed_parakeet;rose_ringed_parakeet;Rose-ringed Parakeet;DIB-10K_39;4255.Rose-ringed Parakeet;2447
Vireos, shrike-babblers, and erpornis;Passeriformes;Vireonidae;Red-eyed vireo;Vireo olivaceus;viréo aux yeux rouges;https://en.wikipedia.org/wiki/Red-eyed_vireo;https://fr.wikipedia.org/wiki/Vir%C3%A9o_aux_yeux_rouges;red_eyed_vireo;red_eyed_vireo;Red-eyed Vireo;DIB-10K_46;6506.Red-eyed Vireo;2225
Old World orioles;Passeriformes;Oriolidae;Eurasian golden oriole;Oriolus oriolus;loriot d'Europe;https://en.wikipedia.org/wiki/Eurasian_golden_oriole;https://fr.wikipedia.org/wiki/Loriot_d%27Europe;eurasian_golden_oriole;eurasian_golden_oriole;Eurasian Golden Oriole;DIB-10K_46;6556.Eurasian Golden Oriole;2173
Shrikes;Passeriformes;Laniidae;Red-backed shrike;Lanius collurio;pie-grièche écorcheur;https://en.wikipedia.org/wiki/Red-backed_shrike;https://fr.wikipedia.org/wiki/Pie-gri%C3%A8che_%C3%A9corcheur;red_backed_shrike;red_backed_shrike;Red-backed Shrike;DIB-10K_46;6446.Red-backed Shrike;2732
Shrikes;Passeriformes;Laniidae;Red-tailed shrike;Lanius phoenicuroides;pie-grièche du Turkestan;https://en.wikipedia.org/wiki/Red-tailed_shrike;https://fr.wikipedia.org/wiki/Pie-gri%C3%A8che_du_Turkestan;red_tailed_shrike;red_tailed_shrike;Red-tailed Shrike;DIB-10K_46;6448.Red-tailed Shrike;422
Shrikes;Passeriformes;Laniidae;Isabelline shrike;Lanius isabellinus;pie-grièche isabelle;https://en.wikipedia.org/wiki/Isabelline_shrike;https://fr.wikipedia.org/wiki/Pie-gri%C3%A8che_isabelle;isabelline_shrike;isabelline_shrike;Isabelline Shrike;DIB-10K_46;6447.Isabelline Shrike;1192
Shrikes;Passeriformes;Laniidae;Masked shrike;Lanius nubicus;pie-grièche masquée;https://en.wikipedia.org/wiki/Masked_shrike;https://fr.wikipedia.org/wiki/Pie-gri%C3%A8che_masqu%C3%A9e;masked_shrike;masked_shrike;Masked Shrike;DIB-10K_46;6471.Masked Shrike;802
Shrikes;Passeriformes;Laniidae;Woodchat shrike;Lanius senator;pie-grièche à tête rousse;https://en.wikipedia.org/wiki/Woodchat_shrike;https://fr.wikipedia.org/wiki/Pie-gri%C3%A8che_%C3%A0_t%C3%AAte_rousse;woodchat_shrike;woodchat_shrike;Woodchat Shrike;DIB-10K_46;6470.Woodchat Shrike;2832
Crows, jays, and magpies;Passeriformes;Corvidae;Eurasian jay;Garrulus glandarius;geai des chênes;https://en.wikipedia.org/wiki/Eurasian_jay;https://fr.wikipedia.org/wiki/Geai_des_ch%C3%AAnes;eurasian_jay;eurasian_jay;Eurasian Jay;DIB-10K_47;6795.Eurasian Jay;2720
Crows, jays, and magpies;Passeriformes;Corvidae;Red-billed chough;Pyrrhocorax pyrrhocorax;crave à bec rouge;https://en.wikipedia.org/wiki/Red-billed_chough;https://fr.wikipedia.org/wiki/Crave_%C3%A0_bec_rouge;red_billed_chough;red_billed_chough;Red-billed Chough;DIB-10K_48;6830.Red-billed Chough;2722
Crows, jays, and magpies;Passeriformes;Corvidae;Daurian jackdaw;Coloeus dauuricus;choucas de Daourie;https://en.wikipedia.org/wiki/Daurian_jackdaw;https://fr.wikipedia.org/wiki/Choucas_de_Daourie;daurian_jackdaw;daurian_jackdaw;Daurian Jackdaw;DIB-10K_48;6834.Daurian Jackdaw;287
Crows, jays, and magpies;Passeriformes;Corvidae;Rook;Corvus frugilegus;corbeau freux;https://en.wikipedia.org/wiki/Rook_(bird);https://fr.wikipedia.org/wiki/Corbeau_freux;rook;rook;Rook;DIB-10K_48;6849.Rook;2789
Crows, jays, and magpies;Passeriformes;Corvidae;Carrion crow;Corvus corone;corneille noire;https://en.wikipedia.org/wiki/Carrion_crow;https://fr.wikipedia.org/wiki/Corneille_noire;carrion_crow;carrion_crow;Carrion Crow;DIB-10K_48;6861.Carrion Crow;2844
Crows, jays, and magpies;Passeriformes;Corvidae;Hooded crow;Corvus cornix;corneille mantelée;https://en.wikipedia.org/wiki/Hooded_crow;https://fr.wikipedia.org/wiki/Corneille_mantel%C3%A9e;hooded_crow;hooded_crow;Hooded Crow;DIB-10K_48;6862.Hooded Crow;2334
